mean_vel,std_vel,max_vel,min_vel,ptp_vel,rms_vel,energy_vel,dominant_freq_vel,spectral_centroid_vel,station_id,channel,sampling_rate,event_name
-6.989166712806493e-11,1.2043455389946255e-06,8.528731110632173e-06,-1.2800710330160288e-05,2.132944144079246e-05,1.2043455410226335e-06,5.22161345585196e-10,0.29296875,1.8452922907536928,UGM,SHZ,50.0,event_query?eventid=11835866
2.455688821759302e-11,2.463864226586227e-05,0.0005884830824883282,-0.000414022464145478,0.0010025055466338063,2.4638642265874504e-05,2.185425693740655e-07,2.490234375,4.425981800777851,UGM,SHZ,50.0,event_query?eventid=11922786
1.679913088374605e-10,2.8204630437967055e-05,0.0005446065452500622,-0.000569197971125629,0.0011138045163756913,2.8204630438467347e-05,2.8638042414138674e-07,3.02734375,3.742051675550307,UGM,SHN,50.0,event_query?eventid=11922786
-8.653581665168249e-10,3.170894403980604e-05,0.0009938667227217415,-0.0007323748706973861,0.0017262415934191275,3.170894405161414e-05,3.6196456783262247e-07,3.271484375,4.031837569911292,UGM,SHE,50.0,event_query?eventid=11922786
-1.0860201575184979e-09,3.225456183875161e-06,3.144417552867599e-05,-3.531496224567108e-05,6.675913777434707e-05,3.2254563667081752e-06,3.745544847693127e-09,0.234375,1.9417245317270835,XMI,BHN,40.0,event_query?eventid=11921825
-1.5888515966616214e-10,3.892829951342453e-06,4.265364065679144e-05,-4.735322647241162e-05,9.000686712920306e-05,3.8928299545848875e-06,5.4558638730392e-09,0.234375,1.8972789891891726,XMI,BHE,40.0,event_query?eventid=11921825
2.856188409392654e-11,2.4505582836032457e-06,1.4513448305372864e-05,-1.4349395438483991e-05,2.8862843743856855e-05,2.4505582837696936e-06,2.1620350556723697e-09,0.234375,1.0400200908319284,XMI,BHZ,40.0,event_query?eventid=11921825
1.807785965988906e-10,1.157483667950911e-06,7.418892402460432e-06,-9.278504172559988e-06,1.669739657502042e-05,1.15748368206813e-06,4.823166507314386e-10,0.341796875,1.2080331030507505,UGM,SHZ,50.0,event_query?eventid=11931499
8.644331605974291e-10,1.2327109088348277e-06,1.5784133779715387e-05,-1.3790996031597405e-05,2.9575129811312792e-05,1.2327112119247865e-06,5.470476955218274e-10,0.146484375,1.5864588010883443,UGM,SHE,50.0,event_query?eventid=11931499
4.043502214453128e-10,1.1397884916924907e-06,8.797383900102662e-06,-1.0436829021850327e-05,1.923421292195299e-05,1.139788563415928e-06,4.676824689457481e-10,0.146484375,1.324472228916267,UGM,SHN,50.0,event_query?eventid=11931499
1.2851145254129529e-09,2.174816384892683e-06,1.721509430289688e-05,-1.0166293240224844e-05,2.7381387543121723e-05,2.174816764584323e-06,1.702738065426128e-09,0.15625,1.926218079351264,XMI,BHE,40.0,event_query?eventid=11858247
-7.911983767085012e-10,2.0147086793238412e-06,1.1111651703215e-05,-1.3451594276904041e-05,2.456324598011904e-05,2.014708834680011e-06,1.4612586078735678e-09,0.15625,1.5813380801986543,XMI,BHN,40.0,event_query?eventid=11858247
-2.1018415756410177e-10,1.7897412683350962e-06,9.234595799754264e-06,-7.980083466114513e-06,1.7214679265868777e-05,1.7897412806769301e-06,1.1531425866332754e-09,0.2734375,0.9027382612664905,XMI,BHZ,40.0,event_query?eventid=11858247
-2.4658210339862094e-10,3.668413224265922e-06,4.4014798195081546e-05,-3.375194043683346e-05,7.7766738631915e-05,3.668413232553256e-06,4.844612032117859e-09,0.146484375,1.5203269263214068,UGM,SHN,50.0,event_query?eventid=11907918
1.2275439282786517e-10,2.7766919407355274e-06,2.3153000127787056e-05,-2.4221595825101484e-05,4.7374595952888544e-05,2.7766919434489437e-06,2.775606533573138e-09,0.537109375,1.4681854973228021,UGM,SHZ,50.0,event_query?eventid=11907918
7.685857143859479e-11,3.489609175684898e-06,3.124521021706712e-05,-3.860723694583332e-05,6.985244716290044e-05,3.489609176531302e-06,4.383853993775331e-09,0.439453125,1.5665769658314261,UGM,SHE,50.0,event_query?eventid=11907918
4.3803238730766714e-10,6.414211923233024e-05,0.0009084352800688673,-0.0011185497407924657,0.002026985020861333,6.414211923382593e-05,1.4811161255302837e-06,1.806640625,2.3772479804418394,UGM,SHN,50.0,event_query?eventid=11831552
2.024683209697602e-10,4.9010375167024535e-05,0.0005207042640315943,-0.0006268365531886559,0.00114754081722025,4.901037516744275e-05,8.647260746592561e-07,1.953125,2.624279170274764,UGM,SHZ,50.0,event_query?eventid=11831552
1.070112440201037e-09,6.231824256029426e-05,0.000926061307810386,-0.0010918953000103172,0.002017956607820703,6.231824256948211e-05,1.3980828085015726e-06,1.171875,2.208638367631122,UGM,SHE,50.0,event_query?eventid=11831552
-6.168076547531154e-10,6.052333082381458e-07,6.193106310310031e-06,-7.32628335767024e-06,1.3519389667980272e-05,6.052336225397374e-07,1.318707856269264e-10,0.1953125,2.0386820548763693,UGM,SHN,50.0,event_query?eventid=11815210
-2.7029249816211674e-10,5.716824060626781e-07,4.959499337511972e-06,-5.333458972690582e-06,1.0292958310202554e-05,5.716824699600709e-07,1.1765550472547304e-10,0.1953125,2.144258862644419,UGM,SHZ,50.0,event_query?eventid=11815210
-4.4478926263596745e-10,5.969073595985752e-07,6.694805204837742e-06,-7.670425367623751e-06,1.4365230572461493e-05,5.969075253173065e-07,1.2826749376095512e-10,0.1953125,2.2106452301385247,UGM,SHE,50.0,event_query?eventid=11815210
1.1934739039013626e-10,1.1968401012590024e-06,1.4240128805282842e-05,-1.4833663786435233e-05,2.9073792591718075e-05,1.196840107209588e-06,5.156734472011649e-10,0.146484375,3.533121916352014,UGM,SHN,50.0,event_query?eventid=11814271
6.932478897611319e-11,1.1662333305505468e-06,1.0075263245975002e-05,-1.084013544038312e-05,2.0915398686358123e-05,1.166233332610995e-06,4.896360669934611e-10,0.1953125,4.0218915068507535,UGM,SHZ,50.0,event_query?eventid=11814271
4.3199208822764826e-10,1.1084684238185989e-06,1.4503575096642161e-05,-1.2876095594885315e-05,2.7379670691527476e-05,1.1084685079965299e-06,4.4233287595921906e-10,0.1953125,3.9854630145967183,UGM,SHE,50.0,event_query?eventid=11814271
-1.9158802326077868e-10,3.3799400299727414e-06,4.689888834803316e-05,-5.223685428287662e-05,9.913574263090979e-05,3.3799400354027147e-06,4.112638071450518e-09,0.2734375,4.282777475167108,XMI,BHE,40.0,event_query?eventid=11883292
1.0458516898729504e-09,2.744489606191234e-06,2.856724711861714e-05,-4.505610706990518e-05,7.362335418852233e-05,2.7444898054643e-06,2.7116007452270904e-09,0.15625,4.0824680702131735,XMI,BHN,40.0,event_query?eventid=11883292
4.5491608384145876e-12,2.0867099948085593e-06,3.193541831308473e-05,-2.8685396993633172e-05,6.06208153067179e-05,2.086709994813518e-06,1.5675690968836677e-09,0.2734375,4.730560572861259,XMI,BHZ,40.0,event_query?eventid=11883292
-4.5441416857987254e-10,7.460236225019521e-06,0.00015166871996921729,-0.00015741398207210134,0.00030908270204131865,7.460236238859045e-06,2.003584490625087e-08,3.4375,5.2846822564421,XMI,BHZ,40.0,event_query?eventid=11799306
4.475354192038313e-09,1.535835991942403e-05,0.0003957721302290952,-0.00039989042872070414,0.0007956625589497994,1.535836057147265e-05,8.491652619961166e-08,2.8515625,3.6641902474202355,XMI,BHE,40.0,event_query?eventid=11799306
7.453454160495243e-10,1.982838266472451e-05,0.0004021473308218706,-0.00039482641786491154,0.0007969737486867821,1.982838267873321e-05,1.4153931347554336e-07,2.96875,4.5080917963972125,XMI,BHN,40.0,event_query?eventid=11799306
-1.9019168697807433e-10,1.3281889399699966e-06,5.16797012495843e-06,-4.510216853178922e-06,9.67818697813735e-06,1.3281889535873656e-06,6.350709227153403e-10,0.244140625,0.4228702356262235,UGM,SHZ,50.0,event_query?eventid=11797602
-3.8373131879017604e-10,1.0468556565883831e-06,3.566617260477968e-06,-3.253645138703377e-06,6.820262399181345e-06,1.0468557269179072e-06,3.945264886730951e-10,0.244140625,0.3964461088387871,UGM,SHN,50.0,event_query?eventid=11797602
