station_id,station_lat,station_lon,station_elev,distance_to_event,pga,rms_acc,arias_intensity,sig_duration,predominant_freq,mean_freq,spectral_centroid,low_freq_energy,mid_freq_energy,high_freq_energy,component
YP.NE5C..BHZ,43.7882,128.336899,399.0,12.768159776668105,0.004052924999922483,0.0010329384236150594,0.00011275704104463493,172.32500000000002,0.078125,0.11464364185923175,0.11464364185923175,0.00012826069977799615,3.379544558786446e-07,3.8883342043191384e-07,Z
YP.NE3B..BHZ,42.7654,127.816101,452.0,12.74061122781091,0.002428911380502292,0.0005499245482064761,3.195957531683566e-05,312.0,0.048828125,0.06567521726776938,0.06567521726776938,3.774639512056484e-05,8.404805892252196e-08,4.528251094619634e-09,Z
YP.NE7G..BHN,45.9207,132.497299,132.0,11.490904974766817,0.0023382907264241897,0.0007130486424416084,5.373201242466355e-05,228.425,0.078125,0.0785954507495153,0.0785954507495153,5.4989955340550265e-05,7.585074874042191e-08,6.605415987143601e-09,N
YP.NE9D..BHN,46.778099,131.9207,70.0,12.371961861967401,0.0038778774344208587,0.0008234360363993128,7.16563126242389e-05,283.2,0.078125,0.13819291874558193,0.13819291874558193,7.173432142182595e-05,6.284302381903711e-07,6.16748484074343e-08,N
YP.NEAC..BHN,47.6744,132.599396,46.0,12.710554517528886,0.004896475161344696,0.0009714178722396554,9.972565853119782e-05,268.77500000000003,0.078125,0.1171354750930215,0.1171354750930215,0.0001102477546454874,9.541802838720836e-07,3.5508877652181207e-09,N
YP.NEA5..BHZ,47.648602,124.036697,157.0,17.196778643215318,0.0017908618111274264,0.00034747344700771876,1.2759612838145981e-05,371.65000000000003,0.0390625,0.9758598726692269,0.9758598726692269,5.310238899031169e-06,4.6420550066872905e-07,3.043131880515019e-07,Z
YP.NEA9..BHN,47.6717,127.988297,282.0,14.97888501476958,0.0028456265101665674,0.00045507775580307943,2.1885968386324866e-05,226.675,0.01953125,0.09741468887723134,0.09741468887723134,7.266463161821119e-06,1.4796666833500238e-07,3.2899694639797967e-09,N
YP.NE94..BHZ,46.896,123.343498,145.0,17.267317276351015,0.0023102589230572794,0.0004506786777774683,2.146488239154892e-05,358.57500000000005,0.0390625,0.7676873117560085,0.7676873117560085,6.652284067477457e-06,2.967455455381955e-06,1.1178817377004465e-07,Z
YP.NE8D..BHE,46.119099,127.879501,133.0,14.157993846723402,0.005253610383062984,0.0003417911335635702,1.2345709455090154e-05,262.75,0.048828125,0.8548367828132201,0.8548367828132201,1.0409730276319617e-05,5.111814180084079e-07,7.669217359374658e-07,E
YP.NE3A..BHZ,43.074501,126.654198,401.0,13.64570123755901,0.004169546816797167,0.0008746366803572239,8.084444374531091e-05,174.125,0.05859375,0.06804408767701664,0.06804408767701664,8.794340773352558e-05,1.7737135843580577e-07,2.1240740307957047e-08,Z
YP.NE7B..BHZ,45.493198,126.877502,181.0,14.45171795286723,0.0038991413237432723,0.0007313392998931903,5.652395529830966e-05,218.75,0.068359375,0.29452617059418656,0.29452617059418656,4.644136701654127e-05,7.15468062811658e-07,7.566176011598026e-07,Z
YP.NE56..BHE,44.109501,122.349998,166.0,16.929190771369743,0.0033543010813074977,0.0006090535925415716,3.9203268164953436e-05,374.05,0.0390625,0.42986834260654966,0.42986834260654966,2.4734312655047127e-05,2.113605491873498e-06,2.0191554656234825e-08,E
CB.CN2.00.BHN,43.48,125.260002,223.0,14.736526980999725,0.006377635785257941,0.0014783466028778674,0.00023096912053323045,192.4,0.0732421875,0.07551898345669471,0.07551898345669471,8.898155892193314e-05,7.355539886579976e-08,7.619095687950324e-09,N
YP.NE76..BHN,45.534599,120.576103,495.0,18.544742029555643,0.0009740889636409959,0.0001902226730327143,3.8239898475361586e-06,322.90000000000003,0.01953125,0.588627109077948,0.588627109077948,1.7281907584339676e-06,3.63141997476651e-07,3.127262850847715e-08,N
YP.NE68..BHZ,44.897301,122.845398,148.0,16.826971962650667,0.0034712063738991457,0.0006712127672769,4.761186432198972e-05,340.175,0.0390625,0.23218065007581537,0.23218065007581537,1.7275613565009733e-05,1.6613909433893554e-06,3.0835495863255633e-08,Z
IC.MDJ.00.BHE,44.617,129.5908,220.0,12.350913653175892,0.0033472541121737946,0.0007764859654534195,6.371798312762541e-05,310.25,0.0634765625,0.07229110363534158,0.07229110363534158,0.00013717174954243496,2.0783259069252493e-07,2.3393284530493355e-09,E
YP.NE58..BHN,44.355202,125.339798,203.0,14.973425671843335,0.003271749804232628,0.0007185747377296367,5.457013404645315e-05,198.95000000000002,0.068359375,0.09973988393167038,0.09973988393167038,3.400041873200562e-05,3.0882107621771655e-07,2.8960008779717206e-08,N
YP.NE87..BHZ,46.349701,122.507797,248.0,17.565784834078983,0.41914028621709937,0.00495880325524063,0.0025985415798991866,1.25,0.0390625,2.571940092354617,2.571940092354617,8.682263895325357e-06,4.4203584389318276e-07,1.2536528251219885e-06,Z
YP.NE9D..BHZ,46.778099,131.9207,70.0,12.371961861967401,0.00449998897514729,0.0009306959164851146,9.153986486691027e-05,238.25,0.078125,0.10848069169051443,0.10848069169051443,9.37069971401101e-05,6.107650966534506e-07,7.348704988802196e-08,Z
YP.NE92..BHZ,46.785599,121.514397,586.0,18.363987426837216,0.0018749049392303863,0.00037556014550457745,1.490623747310775e-05,354.8,0.029296875,0.2812695399293,0.2812695399293,4.316850384674269e-06,3.0034516721473445e-07,5.048395801272206e-09,Z
YP.NE34..BHN,42.902401,118.771896,831.0,19.221953744969213,0.002337586776829704,0.000333163866482236,1.1730329101991333e-05,332.975,1.865234375,2.186416509491619,2.186416509491619,1.080275493225769e-06,9.915860940750755e-06,3.6343861627175653e-07,N
YP.NE8B..BHZ,46.207199,126.056297,174.0,15.293102217812276,0.0034260032802559187,0.0007075821726958313,5.291131357016022e-05,207.3,0.048828125,0.19640387057382272,0.19640387057382272,3.2164495472776345e-05,2.5817837429446945e-07,3.3337616158699127e-07,Z
IU.PET.00.BHN,53.0233,158.6499,105.0,18.91173723506476,0.0013777473334583767,0.0002530752089189815,6.768524170127092e-06,288.5,0.029296875,0.2223630214867609,0.2223630214867609,4.690501733886282e-06,1.2748742787981333e-07,1.701412137811062e-09,N
YP.NE6C..BHN,44.9049,127.598297,209.0,13.729659556129057,0.003278874618392609,0.0007660601133564124,6.202074027283503e-05,318.175,0.068359375,0.47466243804125935,0.47466243804125935,6.048406924863423e-05,2.2068756068597886e-06,1.8415564457336012e-06,N
YP.NE78..BHN,45.5075,123.222801,141.0,16.787864144833694,0.0018867675038059862,0.00040533406696907187,1.7362849505094183e-05,310.125,0.0390625,0.26053824009253584,0.26053824009253584,1.1476612432738791e-05,6.05862472793449e-07,2.3717058441623284e-08,N
YP.NE36..BHZ,42.525398,120.584,451.0,17.849745168294103,1.007161413966875,0.02822431225344865,0.08418631511512323,78.80000000000001,19.990234375,15.486832793252583,15.486832793252583,0.0001558564570231384,0.00034979397343583513,0.03794190880308676,Z
YP.NE84..BHE,46.247601,119.6819,988.0,19.35742709297426,0.0013392896766703441,0.00024432576678282424,6.308596376536041e-06,362.425,0.01953125,0.45105006981955514,0.45105006981955514,2.7326019502746906e-06,5.388330667958658e-07,2.06482485856488e-09,E
YP.NE34..BHZ,42.902401,118.771896,831.0,19.221953744969213,0.9645601708377533,0.016981353465152522,0.030474626697748353,7.3500000000000005,20.0,13.276956824636924,13.276956824636924,5.080127756972233e-06,5.388362861642698e-06,3.368127569651219e-05,Z
IC.SSE.00.BHZ,31.0948,121.1908,40.0,19.103108442317208,0.0018382514747866676,0.00024301796409781527,6.241239843045356e-06,355.5,0.048828125,0.4916332007673397,0.4916332007673397,7.2267519579620805e-06,1.1251575815509037e-06,1.6441046663404516e-10,Z
YP.NE99..BHE,47.065601,128.0569,211.0,14.58244280750777,0.00437245940478841,0.0008334870913535484,7.341630578176028e-05,178.22500000000002,0.078125,0.09265954440360767,0.09265954440360767,4.289404652296116e-05,1.2087765875089938e-07,3.924940602325613e-09,E
YP.NEAA..BHN,47.600899,129.805496,383.0,13.985303507727426,4.728967665968082e-06,4.055585758769198e-07,1.738208956779223e-11,586.6,13.486328125,11.409606630325897,11.409606630325897,2.577999586247838e-14,9.32970432301161e-13,1.6042015824266898e-11,N
YP.NEA3..BHE,47.562302,121.292,608.0,18.811433418414904,0.001262844791267878,0.0002469077595157705,6.442631827638872e-06,364.57500000000005,0.01953125,0.4252138546956265,0.4252138546956265,3.1380648308773014e-06,5.991876425356662e-07,9.288625440213484e-09,E
II.ERM.00.BHN,42.015,143.1572,40.0,4.495901195204339,0.10707230823372849,0.007411175390990524,0.005804560187060659,233.40017807020422,0.2832029089331627,1.0798488229929644,1.0798488229929644,0.007719185660880826,0.006037165702740726,3.489999181085928e-05,N
YP.NE8C..BHE,46.185501,126.915199,155.0,14.764339140702162,0.0036396990213124515,0.0006591776329484227,4.5919743945377204e-05,354.85,0.048828125,0.14145485369161725,0.14145485369161725,3.638397083618458e-05,8.729679859332631e-07,1.4574399057213626e-08,E
YP.NEA7..BHN,47.570999,125.833801,226.0,16.1154087611997,0.003769769775610622,0.00046395857249243144,2.2748523176649172e-05,202.82500000000002,0.05859375,0.30718703336323794,0.30718703336323794,8.50756480514968e-06,2.0295663391778013e-07,1.3294250005119625e-07,N
YP.NE68..BHN,44.897301,122.845398,148.0,16.826971962650667,0.001658141858334062,0.00034818031123677124,1.281159214449818e-05,365.0,0.0390625,0.30211983544101767,0.30211983544101767,9.340012280928804e-06,5.098467365651959e-07,9.950245113257022e-09,N
YP.NE93..BHN,46.926998,122.430199,283.0,17.845628066288604,0.0018598715730148813,0.0003067639090233685,9.944965702625239e-06,179.775,0.01953125,0.09876041596294578,0.09876041596294578,4.046138469398079e-06,8.707797305831838e-08,9.536851785576155e-10,N
YP.NE86..BHE,46.1698,121.460403,424.0,18.17165869531006,0.0017255760004664601,0.0003546239205383861,1.3290157738094777e-05,340.425,0.029296875,0.15551368394021384,0.15551368394021384,4.697709963774685e-06,1.2060619258706374e-07,4.277757986284163e-09,E
YP.NEA5..BHE,47.648602,124.036697,157.0,17.196778643215318,0.002167153079038077,0.0004150679655508004,1.8206761913702558e-05,367.6,0.25390625,0.3054715630695672,0.3054715630695672,1.1841637178687958e-05,5.193390122877258e-07,1.9243525047966252e-08,E
YP.NE6F..BHE,45.295898,131.201401,214.0,11.780393849405765,0.002867383224587466,0.0006778949791833511,4.8564578272120263e-05,369.35,0.078125,0.10144017013562591,0.10144017013562591,4.767851255725683e-05,2.0380142922838007e-07,6.523588876452833e-08,E
YP.NE5A..BHE,44.073898,126.906898,286.0,13.826354981059056,2.375633330918721e-06,5.477033583794636e-07,3.1703124283064383e-11,577.9250000000001,13.388671875,11.207966931879104,11.207966931879104,3.4619722228553535e-14,2.013850230444204e-12,2.967725893300892e-11,E
YP.NE66..BHE,45.004101,120.704201,503.0,18.303560959282777,0.003128708666710658,0.0003872802714873238,1.5850564728343027e-05,356.82500000000005,0.029296875,1.8496374059251446,1.8496374059251446,3.8723009870475605e-06,1.0414329617943729e-05,2.2829644716036905e-08,E
YP.NE8I..BHE,45.994301,133.655807,83.0,10.975742283125767,0.010776665476940638,0.002002656702026022,0.0004238617941610999,579.5,12.44140625,11.749241759057236,11.749241759057236,1.2569141948798473e-07,1.4301282445856302e-05,0.00040607907069209795,E
YP.NE12..BHE,42.456402,125.217796,448.0,14.485973146509558,0.003035260793539427,0.0007348760462596694,5.707414738965428e-05,277.825,0.048828125,0.05748836132607757,0.05748836132607757,6.023946884254067e-05,3.583734238494656e-08,3.165635827804135e-09,E
YP.NEA5..BHN,47.648602,124.036697,157.0,17.196778643215318,0.0021275851778346506,0.0004192134120390696,1.8572276508488477e-05,323.925,0.01953125,0.2166013461660732,0.2166013461660732,1.3417963593127167e-05,3.331178734999716e-07,1.9341742532362963e-08,N
YP.NE91..BHE,46.926498,120.731903,839.0,18.912733670264057,0.0013976312236918256,0.0002742873259625292,7.95071542871127e-06,357.52500000000003,0.01953125,0.2450960469578786,0.2450960469578786,3.0195678301184447e-06,1.7781168739071312e-07,1.0325801934331354e-09,E
YP.NE7E..BHN,45.106998,129.736496,251.0,12.519170410423966,0.0029498262610947084,0.0006491749255517426,4.4536724022532576e-05,252.35000000000002,0.078125,0.10289522512107697,0.10289522512107697,4.951234959646997e-05,2.555223120509543e-07,1.2063713070220502e-07,N
YP.NEP1..BHE,43.117699,128.940308,355.0,12.098326911686375,0.0032018289675867354,0.0008531822968191204,7.692694173421618e-05,289.425,0.068359375,0.07018874037839108,0.07018874037839108,8.595571649643201e-05,1.0200460756870862e-07,7.611392915169266e-09,E
YP.NE77..BHN,45.4249,121.4953,340.0,17.898104310550764,0.00116226860353357,0.00023183867977828187,5.680238453945069e-06,305.575,0.029296875,0.3211186172324759,0.3211186172324759,2.9339525882576362e-06,2.209745842310301e-07,3.4285411820645205e-08,N
CB.SNY.00.BHE,41.827801,123.578003,54.0,15.548018790513934,0.09820146234277737,0.0023025984588771267,0.0005603221670133884,126.63000000000001,0.0732421875,0.5935955187970071,0.5935955187970071,0.00020890857861201412,1.0796202162151431e-05,7.934519910006213e-06,E
YP.NE8C..BHN,46.185501,126.915199,155.0,14.764339140702162,0.0031042925817409326,0.0006430896508654992,4.370567153125106e-05,295.45,0.05859375,0.125305583777282,0.125305583777282,4.492263573529749e-05,1.022605867706661e-06,1.6117255915460527e-08,N
YP.NE6E..BHN,44.853298,130.543304,340.0,11.902658060973565,0.003212538779862818,0.0006401110761386107,4.3303394201827724e-05,317.0,0.078125,0.07740427020137583,0.07740427020137583,4.2467472538770745e-05,7.0344483278023e-08,4.970313692966642e-09,N
YP.NE76..BHZ,45.534599,120.576103,495.0,18.544742029555643,0.001772353801095752,0.000367870226382977,1.4301570227915744e-05,349.475,0.029296875,0.31491105773427736,0.31491105773427736,4.491132942614565e-06,3.851661518341635e-07,1.1196234858296469e-08,Z
YP.NE11..BHZ,42.859901,124.052597,151.0,15.41476926746939,0.0030830942790990713,0.0007260534394002697,5.571195802586946e-05,306.2,0.048828125,0.08736583470666248,0.08736583470666248,5.3150801300686155e-05,4.89382992996607e-07,3.690527805541956e-08,Z
JP.JNU..BHE,33.125,130.876694,540.0,10.842512922685893,0.00026397170450544546,9.325197980240226e-05,9.190580837974918e-07,223.85000000000002,2.0458984375,2.0524701547998747,2.0524701547998747,1.2064480396489675e-10,1.888149213913507e-06,1.8103029871887648e-09,E
YP.NE8I..BHZ,45.994301,133.655807,83.0,10.975742283125767,0.0026442501586636962,0.0006859583737986485,4.9728662453455395e-05,194.70000000000002,0.078125,0.08064314812062008,0.08064314812062008,5.39127074332665e-05,2.097988634863865e-07,5.612629152215571e-09,Z
YP.NE4B..BHN,43.337502,130.547607,667.0,11.129847161744165,0.0026082273557949827,0.0006259118032898211,4.140197779046598e-05,161.65,0.078125,0.08907775895484532,0.08907775895484532,4.935856117957007e-05,2.2465060074232358e-07,2.7832815072317995e-08,N
YP.NE6D..BHZ,44.814999,128.710907,396.0,12.99191288724023,0.0037900379247202943,0.0009713410180897556,9.970987682752677e-05,171.025,0.048828125,0.06506477324368455,0.06506477324368455,0.0001054547184665638,6.877094885332766e-08,5.438583590871261e-09,Z
YP.NE75..BHZ,44.3083,119.954498,485.0,18.641077084651467,0.00012772681653317096,3.129365124161229e-05,1.0349603955681504e-07,579.275,12.16796875,9.181811061954873,9.181811061954873,1.6100956410005141e-09,1.707822369539687e-08,8.411278980280913e-08,Z
YP.NE47..BHZ,43.458599,124.318398,180.0,15.383530289258232,0.0031299629772145224,0.0007425887345977838,5.827843411299454e-05,256.77500000000003,0.05859375,0.1269524790513303,0.1269524790513303,4.4192014041854674e-05,2.462535063188396e-07,2.297387179232506e-07,Z
YP.NE4B..BHZ,43.337502,130.547607,667.0,11.129847161744165,0.0032178985679345382,0.0008028134979806753,6.811207874271175e-05,176.025,0.078125,0.08762833916450329,0.08762833916450329,7.923459034209104e-05,3.196852066558637e-07,3.241579799175458e-08,Z
YP.NE5A..BHN,44.073898,126.906898,286.0,13.826354981059056,0.00828437129894914,0.0004918250521419354,2.556422014297398e-05,570.975,12.900390625,11.835562210512734,11.835562210512734,8.257996538213639e-09,9.09147372320837e-07,2.4681146916239343e-05,N
YP.NE54..BHZ,44.061798,118.983902,876.0,19.26761538845516,0.0022748171268425453,0.00038020102539136765,1.5276329567900603e-05,372.35,0.01953125,1.087329844057749,1.087329844057749,6.714486051061971e-06,3.938015935617939e-06,1.5881502476353942e-07,Z
YP.NE88..BHN,46.168098,123.2892,138.0,16.997651246579007,0.002124768188098057,0.00043675222068417205,2.0158810183303335e-05,335.6,0.0390625,0.38426559340706506,0.38426559340706506,1.2016150299146326e-05,1.7211151439191175e-06,7.489620035582353e-09,N
YP.NE8H..BHZ,46.514999,132.831406,77.0,11.745554731715705,0.0054505117655958505,0.001328965586230416,0.0001866475410665664,295.975,0.078125,0.12160725755245487,0.12160725755245487,0.00021045068212907823,5.151375506127815e-07,3.095654501315425e-07,Z
YP.NEA2..BHE,47.493698,120.286499,991.0,19.407010631629067,0.0009109415908462186,0.00021533943666174815,4.900696949533704e-06,362.925,0.01953125,0.4456433180603225,0.4456433180603225,2.630960608643023e-06,4.5650473174527973e-07,6.842760665312636e-09,E
YP.NE23..BHE,42.378399,118.150002,864.0,19.61200672977646,0.002681703897524628,0.0003964946863452552,1.661373206214519e-05,353.425,0.01953125,1.177812153796127,1.177812153796127,5.261279780536935e-06,4.204800246257498e-06,8.449002673457204e-08,E
YP.NE78..BHZ,45.5075,123.222801,141.0,16.787864144833694,1.0341894170216344,0.02656694851365942,0.07458952493949177,68.375,19.658203125,16.65370291112757,16.65370291112757,0.00023237902803858494,0.0007674134296111038,0.04627337525454648,Z
YP.NE8H..BHE,46.514999,132.831406,77.0,11.745554731715705,0.005765256033257448,0.001409935403002535,0.0002100841246085739,357.35,0.087890625,0.1531260419805709,0.1531260419805709,0.00022216897071708095,1.8890168601932595e-06,1.0631332784063374e-08,E
YP.NE8F..BHN,46.214699,130.531998,171.0,12.713672503887228,0.0033201820720610694,0.0008377779161443232,7.417415094094926e-05,273.02500000000003,0.078125,0.11114150092969118,0.11114150092969118,7.338808557222465e-05,1.2634983077695565e-06,8.033811341741469e-08,N
YP.NE57..BHZ,44.122898,123.258499,146.0,16.307328693353206,0.0030555046184070987,0.000709721318186973,5.3231718493605506e-05,374.3,0.0390625,1.0090377471235012,1.0090377471235012,2.1405873377349282e-05,1.6203191900753566e-06,1.3882659696123832e-06,Z
YP.NEP1..BHZ,43.117699,128.940308,355.0,12.098326911686375,0.004480762886688385,0.001071329289557617,0.00012129439784330078,177.05,0.078125,0.07687799157350471,0.07687799157350471,0.00013032647238173857,3.308624626048533e-07,4.1948171614426766e-08,Z
YP.NE6C..BHZ,44.9049,127.598297,209.0,13.729659556129057,0.008740038848614344,0.0012598620725097198,0.0001677479640166733,349.52500000000003,0.048828125,1.7809107130794233,1.7809107130794233,0.00014422697612746533,3.123424048639962e-06,2.6723378026016003e-05,Z
YP.NE91..BHZ,46.926498,120.731903,839.0,18.912733670264057,0.0017745813270239367,0.0003167289558881483,1.0601557011828123e-05,350.07500000000005,0.029296875,0.28184443560574995,0.28184443560574995,3.5493111536476704e-06,2.5283057576199247e-07,2.068615357405917e-09,Z
YP.NE23..BHZ,42.378399,118.150002,864.0,19.61200672977646,1.143988028627693,0.021872809821857603,0.05055963727363765,24.425,20.0,8.859669969692018,8.859669969692018,7.1307505641888505e-06,2.336814114123104e-06,7.061625245642341e-06,Z
YP.NEAD..BHZ,47.581402,133.5802,50.0,12.219037978000621,0.003785914094902629,0.0007018450574460145,5.205873880741529e-05,303.075,0.068359375,0.14296039430378424,0.14296039430378424,5.655379403201184e-05,6.932081205763725e-07,2.0069580599585214e-08,Z
YP.NE83..BHE,46.2132,118.801102,917.0,19.927035027214636,0.001072350522855711,0.0001986251144270536,4.1692969050209845e-06,353.27500000000003,0.01953125,0.8149558859461364,0.8149558859461364,2.2408068773808413e-06,6.206644314655508e-07,3.27622044407056e-08,E
YP.NE89..BHE,46.1539,124.207298,135.0,16.41211958903083,0.004596828930711256,0.0009133365280991716,8.815692170289223e-05,275.7,0.048828125,0.1621838753382962,0.1621838753382962,3.531119460891528e-05,4.336050197523392e-07,1.2211274559971391e-08,E
YP.NE36..BHE,42.525398,120.584,451.0,17.849745168294103,0.9706530088522237,0.025018080443218862,0.0661458752450209,31.200000000000003,19.814453125,16.7346160336875,16.7346160336875,9.48471145722068e-05,0.000260419524486009,0.021004563822672944,E
YP.NE56..BHZ,44.109501,122.349998,166.0,16.929190771369743,0.0028367470601000154,0.0005905526876241562,3.6857723482490235e-05,348.82500000000005,0.0390625,0.4142105743112052,0.4142105743112052,1.723391589428892e-05,1.6635800861057824e-06,2.2411053885911823e-07,Z
YP.NE78..BHE,45.5075,123.222801,141.0,16.787864144833694,1.3633432533384182,0.023171427147943468,0.05674143696899621,3.6500000000000004,20.0,7.054674946518069,7.054674946518069,2.0293061109920432e-05,7.942021515988073e-07,1.1140215441816432e-05,E
YP.NE7D..BHN,45.342098,128.742905,209.0,13.237460264405218,0.024619354615482276,0.0006066021076264562,3.888683747868418e-05,218.5,0.078125,2.5427493376034254,2.5427493376034254,2.6749966076821846e-05,3.7582756977721505e-06,8.245994270949001e-06,N
YP.NEAC..BHE,47.6744,132.599396,46.0,12.710554517528886,0.0055629164926568565,0.0010553473468739175,0.00011770248993765485,264.27500000000003,0.068359375,0.11839602589842432,0.11839602589842432,0.00011824044623549608,1.1221986554829167e-06,3.741438766912797e-09,E
IU.YSS.00.BHZ,46.9587,142.7604,148.0,9.44095172392411,0.00962739241626356,0.0011078394042513817,0.00012970251767979097,289.7,0.048828125,0.17633582251808191,0.17633582251808191,0.00030020415154523956,7.75426139843246e-06,1.1664950921377095e-06,Z
JP.JOW..BHN,26.836,128.272507,220.0,16.405418875005335,0.0006141911767665148,0.0001281928308342755,1.7368214769718613e-06,184.4,0.01953125,0.07529474501415706,0.07529474501415706,2.0968422899907198e-06,2.3660842140661714e-08,5.809194346212795e-10,N
YP.NE57..BHN,44.122898,123.258499,146.0,16.307328693353206,0.0031330543213439,0.000550884270801733,3.2071224546205975e-05,334.925,0.05859375,0.38598573212094284,0.38598573212094284,2.0833526713970777e-05,9.314919362039254e-07,7.027189543301032e-08,N
PS.OGS..BHZ,27.057,142.203,20.0,10.486751828582653,0.009902933707231658,0.0010581101239286344,0.0001183195581979891,274.55,4.794921875,3.263069949923797,3.263069949923797,5.19264916453717e-05,0.00018997500111452917,1.716273973193833e-05,Z
IU.MAJO.00.BHZ,36.54567,138.20406,405.0,3.9810149248700233,0.09110581831198235,0.004185257010801163,0.001851139167768864,199.8,0.341796875,2.816437214413004,2.816437214413004,0.0013266082709423178,0.002325603245078646,0.0008705802847627942,Z
YP.NE8G..BHE,46.1078,131.426697,246.0,12.16869853230975,0.002617613969849089,0.0006726079478474106,4.781181610312532e-05,299.075,0.078125,0.0814748158116581,0.0814748158116581,4.1325219655684004e-05,6.595957750074137e-08,1.9480640095825547e-08,E
YP.NE75..BHN,44.3083,119.954498,485.0,18.641077084651467,0.00014784962755220587,3.698075123662354e-05,1.4453156778346988e-07,579.325,12.16796875,9.495260742924033,9.495260742924033,1.569222828692118e-09,2.085466580727847e-08,1.2103870498041635e-07,N
YP.NE55..BHE,44.185902,121.568298,208.0,17.490273017210498,0.0024593354681234944,0.0004985890654737504,2.6271212632202708e-05,373.125,0.0390625,0.4818152791578744,0.4818152791578744,1.3932511706580159e-05,2.222734073572782e-06,3.102569500558386e-08,E
YP.NE96..BHZ,46.879002,125.0522,149.0,16.221280700797507,0.003194524086696467,0.0005936771352133147,3.724730813810057e-05,355.675,0.048828125,0.24608975749871512,0.24608975749871512,1.608373757369396e-05,1.1463291543589544e-06,4.142759240149661e-08,Z
YP.NE86..BHZ,46.1698,121.460403,424.0,18.17165869531006,0.002127257644628221,0.0004427154643886029,2.0713035831137922e-05,330.57500000000005,0.029296875,0.17246789214201638,0.17246789214201638,4.8539486446319044e-06,1.5329282084384617e-07,2.230928209573479e-09,Z
YP.NEA9..BHZ,47.6717,127.988297,282.0,14.97888501476958,0.0033264730732052556,0.0005268705759899776,2.9336028674860885e-05,229.35000000000002,0.01953125,0.0772178741972615,0.0772178741972615,1.1769797988258619e-05,9.124491689889738e-08,7.540756447542414e-09,Z
YP.NE34..BHE,42.902401,118.771896,831.0,19.221953744969213,0.9035399479551738,0.012848687962168993,0.01744651571131943,7.325,20.0,9.465326641493167,9.465326641493167,4.183756378594857e-06,1.656974129704622e-05,1.57345833075953e-05,E
YP.NE36..BHN,42.525398,120.584,451.0,17.849745168294103,0.003143778202441709,0.000359366194001315,1.3648002311229057e-05,357.1,0.0390625,1.207686285184089,1.207686285184089,4.128868153423265e-06,1.0201200273143082e-05,4.2207880516532746e-08,N
CB.DL2.00.BHZ,38.905998,121.627998,65.0,16.841954207403248,0.007965116518647236,0.001647855011722271,0.0002869719023597784,356.75,0.048828125,0.14750264406137772,0.14750264406137772,0.00010977595032193693,3.1204829998171287e-06,4.03237895498425e-08,Z
YP.NE6A..BHN,44.8055,124.540398,175.0,15.666950206389293,0.002576528237270842,0.0005079589630012178,2.726792284538267e-05,248.82500000000002,0.05859375,0.12616044721880854,0.12616044721880854,2.3455005585417655e-05,2.429933255495186e-07,4.3710536812671465e-08,N
YP.NEP4..BHE,45.262798,123.583298,137.0,16.463044075967456,0.003626661568984972,0.0007644924527974204,6.176480349325334e-05,340.6,0.0390625,0.19812458493772844,0.19812458493772844,2.6596714338408986e-05,9.398858695748488e-07,3.7760352020960745e-08,E
YP.NE58..BHZ,44.355202,125.339798,203.0,14.973425671843335,0.0032047433097396297,0.0008649638891839339,7.906916143554347e-05,188.625,0.048828125,0.09427691896939716,0.09427691896939716,5.720950528708747e-05,2.6386904475421033e-07,1.2363712952488702e-07,Z
YP.NEA6..BHN,47.605701,124.994904,161.0,16.615800783246886,0.002032715751354141,0.00019683561833975784,4.094511869410044e-06,587.125,0.0390625,6.037532905308937,6.037532905308937,9.63784709720929e-07,3.1646038576702575e-07,1.417227232903475e-06,N
YP.NE7D..BHZ,45.342098,128.742905,209.0,13.237460264405218,0.021825878670143756,0.0006983380476264124,5.1537838728741e-05,233.175,0.05859375,1.3719854334175234,1.3719854334175234,4.424465634086619e-05,2.4495080066737826e-06,5.895026060536247e-06,Z
YP.NE3A..BHE,43.074501,126.654198,401.0,13.64570123755901,0.003334280552277473,0.0006977742124526841,5.145465012600335e-05,315.95000000000005,0.05859375,0.0636896134895916,0.0636896134895916,5.2236029086722417e-05,5.411205797820871e-08,1.4978949473803045e-08,E
CB.SNY.00.BHN,41.827801,123.578003,54.0,15.548018790513934,0.004383648831473335,0.0009661251715196937,9.864343343149616e-05,157.43,0.0732421875,0.06909674052025915,0.06909674052025915,4.1561275355629856e-05,8.222187470278236e-08,1.2890184206141429e-09,N
CB.DL2.00.BHE,38.905998,121.627998,65.0,16.841954207403248,0.005788178763153348,0.0012839901560907766,0.00017423073339733236,356.61,0.048828125,0.134862661057543,0.134862661057543,6.828467803406711e-05,2.0719229405180227e-06,1.613318524631107e-08,E
YP.NE7E..BHE,45.106998,129.736496,251.0,12.519170410423966,0.0029259824992286477,0.0006495854109134276,4.4593064934740695e-05,349.225,0.05859375,0.11624368986045158,0.11624368986045158,4.592032842930965e-05,3.7148950617232007e-07,1.3022220025543776e-07,E
JP.JOW..BHZ,26.836,128.272507,220.0,16.405418875005335,0.0007440990334795502,0.00014729350612895944,2.2929516885847212e-06,157.3,0.0341796875,0.1605427417294298,0.1605427417294298,7.332380526449866e-07,2.0519651426045475e-08,3.7129731048010293e-10,Z
